3560,10,3560,3440,2.75,0,0,4.0,47.6322,0,0,1,0,0
5860,10,4150,5790,4.25,3,1710,6.0,47.5382,0,2,0,0,0
3845,10,3845,1710,3.5,0,0,4.0,47.6354,0,1,1,0,0
4650,11,3640,1710,4.5,0,1010,4.0,47.6349,0,6,1,0,0
3910,8,3910,2920,2.5,0,0,4.0,47.6295,0,106,1,0,0
3300,10,2600,3300,3.75,4,700,4.0,47.6561,0,88,0,0,0
4310,10,2510,3810,2.5,4,1800,3.0,47.7624,0,32,0,0,0
4010,10,4010,1870,3.5,0,0,4.0,47.5891,0,7,1,0,0
4870,10,3650,3220,3.5,3,1220,5.0,47.5832,0,85,0,0,0
5000,10,3410,3360,3.5,3,1590,5.0,47.5665,0,6,0,0,1
4440,10,3240,4240,3.5,2,1200,4.0,47.5472,0,49,0,0,1
3700,10,1850,3080,3.0,0,1850,4.0,47.6212,0,38,1,0,0
2660,9,1960,3960,2.5,0,700,5.0,47.6176,0,56,0,1,0
2490,10,2490,2580,3.0,4,0,3.0,47.5596,1,15,0,0,0
4290,9,2480,3550,3.0,3,1810,5.0,47.5473,0,42,0,0,1
5190,11,3390,4460,4.5,2,1800,5.0,47.5846,0,27,0,0,1
4930,11,4160,3030,5.0,3,770,5.0,47.5829,0,14,0,0,1
2810,10,2810,3120,2.75,4,0,3.0,47.6361,1,40,0,0,0
3190,10,3190,2290,3.75,4,0,4.0,47.5115,1,16,0,0,0
3830,10,3120,2190,3.5,0,710,4.0,47.599,0,1,1,0,0
3810,10,3810,2110,2.75,0,0,5.0,47.6039,0,1,1,0,0
4330,11,3230,3840,3.5,0,1100,4.0,47.5315,0,26,0,0,1
5850,11,4670,3240,3.5,2,1180,5.0,47.606,0,36,1,0,0
3320,10,3320,1560,3.75,0,0,4.0,47.5963,0,0,1,0,0
4160,12,3690,3290,3.25,2,470,3.0,47.5749,0,13,0,0,1
3860,11,2940,3750,4.5,4,920,4.0,47.56,0,10,0,0,0
3600,9,3600,2620,3.0,0,0,4.0,47.6257,0,55,1,0,0
3940,10,3230,1910,4.75,0,710,5.0,47.6232,0,6,1,0,0
3910,10,2610,2890,4.0,2,1300,3.0,47.6393,0,82,0,0,0
4020,11,4020,3930,3.5,0,0,4.0,47.6462,0,13,1,0,0
5290,11,4540,3750,3.25,0,750,3.0,47.6671,0,26,0,0,0
3000,9,3000,2580,2.5,0,0,4.0,47.6571,0,77,0,0,0
5000,12,5000,4560,4.0,2,0,4.0,47.55,0,13,0,0,0
4830,9,3930,2880,5.25,1,900,5.0,47.5858,0,62,0,0,1
4860,11,3820,4040,3.25,2,1040,5.0,47.5767,0,25,0,0,1
5770,12,4500,4470,4.75,3,1270,6.0,47.5512,0,17,0,0,0
5584,11,5584,5030,4.25,0,0,4.0,47.6113,0,16,0,0,0
7620,11,5980,2840,3.75,3,1640,4.0,47.5571,0,9,0,0,0
4090,11,3590,3740,2.5,2,500,3.0,47.7258,0,8,0,0,0
5170,11,3520,3020,3.5,4,1650,5.0,47.7561,1,16,0,0,0
4490,12,4490,4470,3.75,0,0,4.0,47.6406,0,16,0,0,0
4830,10,3720,2180,4.25,0,1110,5.0,47.5774,0,0,0,0,1
4560,9,2490,3390,3.25,0,2070,5.0,47.6291,0,52,1,0,0
3490,9,2150,2990,2.5,4,1340,3.0,47.7265,1,75,0,0,0
4790,12,4790,3830,4.75,0,0,4.0,47.603,0,15,0,0,0
4910,10,3580,3280,2.25,0,1330,6.0,47.6458,0,104,0,0,0
4320,11,4320,4320,3.5,0,0,5.0,47.644,0,18,1,0,0
3450,10,2640,3180,3.75,4,810,4.0,47.6134,0,21,0,0,0
3520,9,1950,2450,2.75,4,1570,4.0,47.525,1,63,0,0,0
3640,9,2570,2760,3.25,0,1070,4.0,47.6293,0,91,0,1,0
4285,10,3485,2960,3.5,1,800,4.0,47.6434,0,68,0,0,0
4040,9,2020,3670,2.75,0,2020,8.0,47.634,0,52,1,0,0
2690,10,2690,2940,2.75,4,0,3.0,47.5487,1,40,0,0,0
2780,8,1730,3590,2.5,1,1050,4.0,47.6209,0,64,1,0,0
3190,9,1940,2600,2.75,3,1250,4.0,47.6178,0,65,1,0,0
2920,11,2920,3080,2.25,0,0,4.0,47.6237,0,48,1,0,0
2750,7,1620,2570,2.25,4,1130,3.0,47.6163,1,55,0,0,0
5550,9,3880,3470,4.5,0,1670,4.0,47.5455,0,12,0,0,1
4200,10,4200,2370,3.25,0,0,4.0,47.5607,0,22,0,0,0
4610,11,4610,2340,3.5,2,0,4.0,47.6508,0,11,0,0,0
4010,8,2090,3560,3.5,0,1920,6.0,47.6322,0,59,1,0,0
4780,11,4780,4040,4.0,0,0,5.0,47.7243,0,21,0,0,0
3140,10,2240,2950,3.25,3,900,3.0,47.6406,0,101,0,0,0
4660,12,4660,3140,3.5,4,0,3.0,47.4418,1,39,0,0,0
4220,10,2110,3450,3.5,0,2110,5.0,47.6003,0,56,1,0,0
3090,9,3090,3740,2.5,0,0,5.0,47.6458,0,51,1,0,0
4410,11,3570,2770,3.75,4,840,4.0,47.5888,0,12,0,0,0
3900,10,2520,3410,3.0,4,1380,4.0,47.5605,0,42,0,0,0
3820,10,3820,2440,3.25,0,0,4.0,47.5837,0,9,1,0,0
2350,9,2350,3360,2.25,0,0,4.0,47.6232,0,38,0,1,0
4250,12,3020,4940,3.25,4,1230,4.0,47.5507,0,18,0,0,0
5470,11,3730,3620,2.75,4,1740,4.0,47.5316,1,22,0,0,0
3530,10,3530,3340,3.75,0,0,5.0,47.5761,0,1,0,0,1
6085,11,6085,4830,4.5,0,0,5.0,47.6085,0,14,0,0,0
4390,11,3060,3240,3.5,3,1330,4.0,47.5862,0,24,0,0,1
4270,11,4270,3860,2.75,0,0,4.0,47.5951,0,18,1,0,0
3920,10,2240,3800,3.5,1,1680,4.0,47.576,0,10,0,0,1
4320,12,4320,4410,3.25,0,0,5.0,47.5461,0,25,0,0,0
2850,10,1790,2850,2.5,4,1060,3.0,47.5894,1,37,0,0,0
3790,10,3790,2740,3.25,4,0,3.0,47.724,0,29,0,0,0
4280,11,4280,2360,3.5,0,0,4.0,47.5979,0,9,1,0,0
3370,10,1920,3410,2.25,4,1450,3.0,47.7434,1,34,0,0,0
4050,10,3020,3880,3.5,3,1030,5.0,47.5348,0,42,0,0,1
6050,11,6050,4210,5.0,3,0,6.0,47.6033,0,13,0,0,0
3890,9,2860,2460,3.5,0,1030,4.0,47.6342,0,10,0,0,0
3680,9,2480,3200,2.75,3,1200,4.0,47.6599,0,78,0,0,0
3160,9,1820,3390,2.5,2,1340,3.0,47.6151,0,48,1,0,0
4060,10,4060,2410,3.5,0,0,4.0,47.6634,0,9,0,0,0
3570,10,3570,1760,3.75,0,0,5.0,47.5639,0,0,0,0,1
3040,10,3040,2950,2.75,0,0,3.0,47.638,0,35,1,0,0
6530,11,6530,1280,5.5,2,0,4.0,47.664,0,7,0,0,0
5130,11,5130,4670,4.5,0,0,5.0,47.544,0,18,0,0,0
3780,11,2770,2660,4.5,4,1010,4.0,47.5922,0,105,0,0,0
4270,10,3210,2410,3.75,0,1060,5.0,47.6845,0,0,0,0,0
2980,8,1800,2340,2.5,4,1180,4.0,47.704,1,86,0,0,0
3240,9,2080,2300,2.25,0,1160,4.0,47.6182,0,62,1,0,0
5610,11,4750,4560,4.0,0,860,4.0,47.65,0,9,0,0,0
3980,10,2480,3980,2.5,1,1500,4.0,47.639,0,47,1,0,0
4570,12,4570,3810,2.5,4,0,4.0,47.7282,0,66,0,0,0
3120,9,1980,3330,2.75,2,1140,4.0,47.5389,0,61,0,0,1
2900,8,1450,2900,2.5,3,1450,4.0,47.5838,0,52,0,0,1
3480,10,2630,3770,2.75,2,850,4.0,47.6354,0,36,1,0,0
4670,12,4670,4230,3.25,0,0,4.0,47.635,0,26,0,0,0
3410,10,3410,2290,3.25,0,0,4.0,47.5653,0,8,0,0,1
3810,11,3810,3040,3.75,0,0,4.0,47.5739,0,26,0,0,1
4220,11,3420,3380,3.75,2,800,5.0,47.5895,0,23,0,0,1
2610,8,2610,2810,3.0,4,0,3.0,47.4414,1,62,0,0,0
3650,10,2360,3220,2.75,0,1290,5.0,47.6215,0,39,1,0,0
5830,11,5830,5340,3.5,0,0,4.0,47.5986,0,9,0,0,0
2890,10,2890,2870,2.25,4,0,4.0,47.5169,1,30,0,0,0
6070,11,6070,4750,4.5,0,0,5.0,47.5306,0,10,0,0,0
5620,11,4700,2360,4.5,3,920,5.0,47.6482,0,16,0,0,0
2970,7,2130,1980,2.75,1,840,4.0,47.6135,0,96,1,0,0
2810,10,2810,2810,2.75,0,0,4.0,47.6159,0,21,1,0,0
2190,9,2190,2850,1.75,0,0,3.0,47.64,0,57,0,0,0
5220,11,5220,4190,4.5,0,0,5.0,47.7666,0,13,0,0,0
5370,10,5370,3780,3.5,0,0,4.0,47.6003,0,13,0,0,0
3730,10,2820,3880,3.75,3,910,4.0,47.5355,0,29,0,0,1
3630,10,3630,1730,3.5,0,0,5.0,47.5951,0,7,1,0,0
3910,9,2890,3620,3.0,0,1020,5.0,47.6326,0,54,1,0,0
2700,9,2700,3790,2.5,0,0,4.0,47.6463,0,55,1,0,0
2870,8,2870,2870,2.5,0,0,5.0,47.6308,0,52,0,1,0
4360,10,2960,1920,3.5,3,1400,3.0,47.6791,0,6,0,0,0
2450,9,2450,3020,2.5,0,0,5.0,47.6275,0,52,1,0,0
6070,12,6070,4680,4.25,0,0,5.0,47.5954,0,15,0,0,0
4460,12,4460,3770,2.5,0,0,3.0,47.6573,0,22,0,0,0
2950,8,1560,2060,2.25,0,1390,2.0,47.6209,0,72,0,1,0
5120,11,4490,2510,4.0,2,630,3.0,47.7052,0,7,0,0,0
5280,11,3220,3470,4.0,3,2060,4.0,47.5323,0,37,0,0,1
3260,9,2630,2600,3.5,0,630,4.0,47.6598,0,78,0,0,0
3370,10,2000,4240,3.25,2,1370,5.0,47.5591,0,32,0,0,1
2640,7,2080,1910,2.25,0,560,4.0,47.6313,0,107,0,0,0
4910,10,2560,3980,2.75,0,2350,4.0,47.6444,0,50,1,0,0
2920,9,2120,2470,3.25,1,800,5.0,47.6712,0,62,0,0,0
4470,11,4470,2780,3.75,0,0,5.0,47.6321,0,6,1,0,0
2850,10,1820,2130,3.25,3,1030,4.0,47.6147,0,106,0,0,0
5770,9,3160,2950,4.5,3,2610,4.0,47.677,0,65,0,0,0
4270,11,3400,4100,4.5,0,870,5.0,47.699,0,7,0,0,0
4250,9,2380,3460,2.25,2,1870,4.0,47.5453,0,40,0,0,1
3620,11,2350,2550,3.25,3,1270,4.0,47.6499,0,87,0,0,0
4720,11,4720,3010,4.25,4,0,4.0,47.7591,0,44,0,0,0
5850,12,4410,4830,3.75,0,1440,4.0,47.5485,0,25,0,0,0
5990,11,5990,4690,3.5,0,0,4.0,47.667,0,10,0,0,0
5930,11,3920,3860,3.5,2,2010,5.0,47.5542,0,18,0,0,0
3720,10,3720,3030,3.5,0,0,6.0,47.5699,0,11,0,0,1
3650,9,2330,1710,4.25,0,1320,4.0,47.638,0,107,0,0,0
2610,8,2610,2970,2.25,4,0,3.0,47.5789,1,51,0,0,0
4500,12,4500,3930,4.0,0,0,4.0,47.5533,0,23,0,0,0
4010,11,2600,4010,2.5,3,1410,3.0,47.554,0,31,0,0,0
4390,10,4390,2160,3.25,0,0,5.0,47.5785,0,7,0,0,1
3660,10,3360,3240,3.25,0,300,4.0,47.6283,0,105,0,0,0
3300,9,1870,3836,3.0,3,1430,5.0,47.5673,0,58,0,0,1
3180,10,2610,3760,2.5,4,570,2.0,47.5617,0,30,0,0,0
3110,10,1590,3150,3.0,4,1520,3.0,47.6624,0,35,0,0,0
4370,11,3270,2980,3.5,0,1100,5.0,47.582,0,24,1,0,0
2430,8,1340,2930,1.75,2,1090,3.0,47.6201,0,62,1,0,0
2590,9,2590,2780,3.25,2,0,5.0,47.545,0,47,0,0,1
3560,11,3560,2780,2.5,0,0,6.0,47.627,0,100,0,0,0
5550,11,5550,4750,4.25,0,0,4.0,47.5305,0,9,0,0,0
1910,8,1910,2850,1.5,0,0,3.0,47.6453,0,60,1,0,0
6550,11,5400,4110,5.5,0,1150,4.0,47.4302,0,8,0,0,0
5020,12,5020,4930,4.25,0,0,4.0,47.6008,0,16,0,0,0
3990,9,2870,3640,3.25,2,1120,3.0,47.5744,0,92,0,0,0
2930,9,2310,3810,2.75,0,620,4.0,47.6264,0,50,1,0,0
4410,12,3420,4090,3.5,2,990,4.0,47.5518,0,18,0,0,0
3770,9,2890,2800,3.75,0,880,4.0,47.6157,0,98,0,0,0
3070,10,2180,2500,3.25,0,890,4.0,47.5862,0,52,1,0,0
2420,9,2420,3330,2.5,0,0,4.0,47.6214,0,48,1,0,0
4560,12,4560,4050,3.5,2,0,3.0,47.6995,0,25,0,0,0
3620,10,2790,2690,3.5,2,830,5.0,47.5738,0,56,0,0,1
6880,12,4070,4690,6.0,3,2810,5.0,47.4624,0,7,0,0,0
5180,12,4280,5030,4.25,3,900,4.0,47.5513,0,16,0,0,0
4430,10,2680,3530,2.75,3,1750,6.0,47.5462,0,51,0,0,0
3730,10,2810,2490,3.25,0,920,4.0,47.6824,0,8,0,0,0
4030,10,4030,2160,3.75,0,0,4.0,47.6821,0,8,0,0,0
4570,10,4570,3180,2.5,0,0,5.0,47.5553,0,49,0,0,1
3290,9,2730,2340,2.25,0,560,3.0,47.6582,0,76,0,0,0
5220,11,3550,3110,3.5,3,1670,4.0,47.592,0,8,0,0,0
3920,10,3120,3400,2.25,0,800,4.0,47.5731,0,86,0,0,0
4070,11,4070,3770,3.5,0,0,3.0,47.659,0,23,0,0,0
3700,11,2280,3930,3.25,0,1420,3.0,47.6653,0,16,0,0,0
4470,9,3240,2930,2.25,2,1230,3.0,47.574,0,61,0,0,0
3680,10,3680,2690,3.25,0,0,5.0,47.6548,0,87,0,0,0
4770,12,4770,4520,4.0,0,0,5.0,47.5468,0,25,0,0,0
3030,9,2380,1940,2.5,0,650,4.0,47.6367,0,11,1,0,0
5010,12,5010,4760,3.25,0,0,4.0,47.5469,0,26,0,0,0
4230,8,2360,3450,4.5,3,1870,6.0,47.6301,0,98,0,0,0
4930,12,4930,4630,4.0,3,0,4.0,47.5874,0,11,0,0,0
2480,10,2130,2860,1.5,3,350,3.0,47.7018,0,75,0,0,0
3840,10,2750,2060,3.25,3,1090,5.0,47.5929,0,6,0,0,0
4200,12,3640,3750,3.5,2,560,4.0,47.5331,0,18,0,0,1
4620,10,4620,4620,4.0,0,0,4.0,47.5885,0,1,0,0,0
4070,10,4070,2640,4.0,0,0,5.0,47.6771,0,1,0,0,0
2070,9,1760,2740,3.25,3,310,2.0,47.5686,1,27,0,0,0
3970,10,3260,2610,4.5,2,710,3.0,47.7183,0,38,0,0,0
3720,10,2880,2080,3.5,0,840,4.0,47.5885,0,7,1,0,0
4110,10,2230,2500,3.5,1,1880,3.0,47.6996,0,15,0,0,0
2230,9,2230,2230,1.75,0,0,3.0,47.6204,0,66,1,0,0
3100,9,2090,2110,3.25,2,1010,4.0,47.6385,0,91,0,0,0
3090,9,3090,2970,2.75,0,0,5.0,47.6232,0,61,0,1,0
4170,10,4170,1930,3.5,0,0,5.0,47.5918,0,6,1,0,0
2820,10,2820,2630,3.5,0,0,4.0,47.622,0,20,1,0,0
3770,9,2710,2560,3.25,0,1060,4.0,47.641,0,89,0,0,0
3940,9,2140,3390,2.75,4,1800,3.0,47.5654,0,47,0,0,0
4300,11,4300,4650,3.5,0,0,4.0,47.6258,0,0,0,0,0
4360,12,4360,4770,3.5,0,0,4.0,47.6035,0,16,0,0,0
5000,11,3610,3850,3.5,0,1390,4.0,47.554,0,11,0,0,0
4380,10,3580,3080,3.0,3,800,3.0,47.6452,0,62,0,0,0
2750,8,1980,3060,2.75,0,770,4.0,47.6141,0,101,1,0,0
3470,11,2500,1940,3.5,0,970,4.0,47.6433,0,8,0,0,0
2660,8,1930,2410,2.75,1,730,4.0,47.616,0,46,1,0,0
3720,9,2720,2610,3.0,0,1000,4.0,47.6282,0,109,0,0,0
2720,10,2160,2880,2.5,3,560,2.0,47.5499,0,61,0,0,0
3870,11,2760,2530,3.5,0,1110,3.0,47.6452,0,12,0,0,0
3420,10,3420,1900,3.5,0,0,5.0,47.5736,0,8,0,0,1
4410,11,4410,2160,3.75,3,0,4.0,47.5427,0,13,0,0,0
4970,11,3930,3580,3.5,3,1040,4.0,47.5496,0,23,0,0,0
2910,10,2910,2480,2.5,0,0,4.0,47.6906,0,11,0,0,0
3350,10,2260,1810,4.25,0,1090,5.0,47.6351,0,0,0,0,0
1890,8,1890,2000,2.0,2,0,3.0,47.6203,0,66,1,0,0
3380,10,3380,3390,2.5,0,0,4.0,47.6292,0,48,1,0,0
2710,9,1480,2960,2.75,4,1230,3.0,47.7039,0,40,0,0,0
2840,9,2440,2940,3.0,0,400,5.0,47.6285,0,109,0,0,0
4960,11,3680,2160,4.25,0,1280,4.0,47.6437,0,105,0,0,0
4630,11,4630,4630,5.0,3,0,4.0,47.587,0,10,0,0,0
3950,10,3430,2070,3.25,2,520,5.0,47.6898,0,9,0,0,0
4020,9,3120,3550,3.25,0,900,5.0,47.6349,0,4,1,0,0
4670,12,4670,4900,5.25,0,0,4.0,47.5456,0,25,0,0,0
3600,11,3310,2440,3.25,2,290,4.0,47.7124,0,23,0,0,0
3110,10,2510,3250,3.0,3,600,4.0,47.6583,0,83,0,0,0
3180,10,2610,3760,2.5,4,570,2.0,47.5617,0,29,0,0,0
2180,9,1580,2480,2.0,4,600,2.0,47.5036,1,63,0,0,0
3250,9,3250,2890,2.25,0,0,4.0,47.6334,0,35,0,1,0
4920,10,4280,4920,4.0,0,640,4.0,47.6575,0,2,0,0,0
3580,9,3580,3390,2.25,0,0,5.0,47.5364,0,48,0,0,1
3410,10,3410,2650,3.5,0,0,4.0,47.6081,0,6,1,0,0
3130,8,1690,2980,2.75,4,1440,3.0,47.5895,1,68,0,0,0
4380,11,4380,4010,3.5,0,0,4.0,47.7279,0,22,0,0,0
3780,9,2510,2740,2.25,0,1270,4.0,47.6275,0,107,0,0,0
4040,9,2020,3160,2.5,3,2020,4.0,47.6408,0,63,0,0,0
4300,10,2910,2780,3.25,3,1390,5.0,47.5717,0,57,0,0,0
2770,9,2770,2770,2.5,0,0,4.0,47.5831,0,14,1,0,0
3530,10,3530,1750,4.25,0,0,5.0,47.5894,0,13,0,0,1
4700,11,2520,2240,3.25,4,2180,4.0,47.5744,0,9,0,0,0
2980,10,2140,2200,3.25,3,840,4.0,47.5933,0,114,0,0,0
4140,10,2190,3220,3.25,4,1950,5.0,47.7633,0,42,0,0,0
3520,10,3140,2790,2.5,3,380,4.0,47.6429,0,86,0,0,0
3700,9,2900,2860,3.75,4,800,5.0,47.6865,0,31,0,0,0
3020,9,3020,3020,3.25,0,0,3.0,47.6332,0,61,0,0,0
2020,10,1790,2580,2.0,3,230,3.0,47.6388,0,77,0,0,0
3850,9,2290,3010,3.0,0,1560,5.0,47.6425,0,50,1,0,0
3080,8,1940,2780,4.5,3,1140,4.0,47.5806,0,38,0,0,1
4620,11,3870,2710,4.0,0,750,9.0,47.6684,0,100,0,0,0
4290,11,2690,3860,3.25,3,1600,4.0,47.5503,0,17,0,0,0
4700,11,4700,4730,4.0,0,0,5.0,47.5417,0,13,0,0,0
4230,10,3450,2650,4.25,0,780,5.0,47.6866,0,6,0,0,0
3870,11,3870,3560,2.75,0,0,4.0,47.6651,0,9,0,0,0
2640,7,1770,3240,2.25,0,870,5.0,47.6191,0,86,0,1,0
2910,10,2910,2420,2.5,0,0,3.0,47.5845,0,26,1,0,0
3960,9,2630,3850,2.25,2,1330,4.0,47.6317,0,89,0,0,0
4010,9,2850,2610,3.5,1,1160,5.0,47.6578,0,43,0,0,0
3560,10,2560,3100,3.5,0,1000,4.0,47.5569,0,0,0,0,1
3520,10,3520,3260,3.0,2,0,4.0,47.7448,0,33,0,0,0
4240,10,3500,3120,3.5,0,740,3.0,47.5614,0,20,0,0,1
3130,9,2550,1830,3.5,0,580,4.0,47.6849,0,7,0,0,0
2940,9,2940,3410,2.25,0,0,4.0,47.6214,0,45,1,0,0
2650,8,2650,2780,1.75,0,0,5.0,47.626,0,60,1,0,0
3450,9,2180,3770,2.5,0,1270,4.0,47.5969,0,50,1,0,0
2400,11,2400,1910,1.25,2,0,3.0,47.6019,0,22,0,0,0
4040,9,2020,2990,3.0,0,2020,4.0,47.6408,0,42,1,0,0
2480,10,1730,2950,3.0,3,750,3.0,47.6466,0,64,0,0,0
4010,11,3150,3530,3.5,3,860,4.0,47.5359,0,25,0,0,1
4490,11,3800,3370,4.5,2,690,4.0,47.5544,0,17,0,0,0
3230,10,1640,2660,3.5,1,1590,4.0,47.6838,0,14,0,0,0
2490,8,1790,2490,3.0,3,700,3.0,47.6313,0,103,0,0,0
4010,11,4010,3550,3.5,1,0,4.0,47.5528,0,8,0,0,0
5700,10,2850,3690,2.75,4,2850,6.0,47.5601,0,37,0,0,0
4860,9,4860,3850,3.25,0,0,4.0,47.6179,0,22,0,0,0
3290,10,2190,2010,3.75,0,1100,5.0,47.653,0,76,0,0,0
2930,11,1920,1870,2.25,2,1010,3.0,47.6301,0,14,0,0,0
4290,11,2690,3860,3.25,3,1600,4.0,47.5503,0,17,0,0,0
3160,10,3160,2400,3.75,0,0,4.0,47.5623,0,17,0,0,1
4050,10,2150,3600,4.25,2,1900,5.0,47.5323,0,36,0,0,1
5740,11,3610,4350,4.5,2,2130,6.0,47.5533,0,15,0,0,0
3786,9,1934,2850,3.25,4,1852,3.0,47.3907,1,36,0,0,0
3450,9,1860,2310,3.25,0,1590,5.0,47.6133,0,110,0,0,0
5150,10,3700,2940,3.5,2,1450,5.0,47.6249,0,7,0,0,0
3500,10,2460,3160,3.5,0,1040,4.0,47.6848,0,18,0,0,0
3330,9,2470,1780,3.75,2,860,5.0,47.6497,0,0,0,0,0
4350,11,4350,3990,4.5,0,0,5.0,47.6018,0,0,0,0,0
1850,8,1850,3030,1.5,0,0,3.0,47.6194,0,61,1,0,0
3760,11,1910,3730,4.0,3,1850,5.0,47.5333,0,45,0,0,1
3720,10,1960,2900,2.75,4,1760,4.0,47.5627,0,52,0,0,0
2460,9,1930,2260,2.25,4,530,2.0,47.6792,0,78,0,0,0
